ticker,issuer_name
RIVR_1,RiverNorth Opportunities Fund Inc (RIVr)
RIVR_2,RiverNorth Opportunities Fund Inc (RIVr)
RIVR_3,RiverNorth Opportunities Fund Inc (RIVr)
RIVRW,RiverNorth Opportunities Fund Inc (RIVrw)
RIVRW_1,RiverNorth Opportunities Fund Inc (RIVrw)
RJA,AB Svensk Exportkredit (RJA)
RJD,"Raymond James Financial, Inc. (RJD)"
RJD_CL,Raymond James Financial Inc (RJD.CL)
RJF,"Raymond James Financial, Inc. (RJF)"
RJI,AB Svensk Exportkredit (RJI)
RJN,AB Svensk Exportkredit (RJN)
RJZ,AB Svensk Exportkredit (RJZ)
RKDA,Arcadia Biosciences Inc (RKDA)
RKH,(RKH)
RKH_1,(RKH)
RKH_2,Rockport Healthcare Group Inc (RKH)
RKT,Rocket Companies Inc (RKT)
RKT_1,Rock-Tenn Co. (RKT)
RKUS,Ruckus Wireless Inc (RKUS)
RL,Ralph Lauren Corp (RL)
RLAY,Relay Therapeutics Inc (RLAY)
RLD,RealD Inc. (RLD)
RLF,Cohen & Steers Avantage Income Realty Fund Inc (RLF)
RLGT,"Radiant Logistics, Inc. (RLGT)"
RLGT_P_A_CL,"Radiant Logistics, Inc. (RLGTpA.CL)"
RLGY,Realogy Holdings Corp (RLGY)
RLH,Red Lion Hotels Corporation (RLH)
RLH_P_A_,Red Lion Hotels Capital Trust (RLHpA_)
RLH_P_A_CL,Red Lion Hotels Capital Trust (RLHpA.CL)
RLH_P_RA_,Red Lion Hotels Capital Trust (RLHpRA_)
RLH_PR_A,Red Lion Hotels (RLH.pR.A)
RLI,RLI Corp. (RLI)
RLJ,RLJ Lodging Trust (RLJ)
RLJE,RLJ Entertainment Inc (RLJE)
RLJ_P_A,RLJ Lodging Trust (RLJpA)
RLJ_P_RA,RLJ Lodging Trust (RLJpRA)
RLM,Realm Therapeutics plc (RLM)
RLMD,Relmada Therapeutics Inc (RLMD)
RLY,SSgA Active Trust (RLY)
RM,Regional Management Corp (RM)
RMAX,RE/MAX Holdings Inc (RMAX)
RMBI,Richmond Mutual Bancorporation Inc (RMBI)
RMBL,RumbleON Inc (RMBL)
RMBS,Rambus Inc. (RMBS)
RMCF,Rocky Mountain Chocolate Factory Inc (RMCF)
RMD,Resmed Inc. (RMD)
RMED,Ra Medical Systems Inc (RMED)
RMG,RMG Acquisition Corp (RMG)
RMGN,RMG Networks Holdings Corp (RMGN)
RMG_U,RMG Acquisition Corp (RMG.U)
RMG_WS,RMG Acquisition Corp (RMG.WS)
RMI,RiverNorth Opportunistic Municipal Income Fund Inc (RMI)
RMK,Aramark Corporation (RMK)
RMM,RiverNorth Managed Duration Municipal Income Fund Inc (RMM)
RMNI,Rimini Street Inc. (RMNI)
RMP_1,Rice Midstream Partners LP (RMP)
RMPL_P,RiverNorth Specialty Finance Corp (RMPLp)
RMPL_P_R,RiverNorth Marketplace Lending Corp (RMPLpR)
RMR,RMR Group Inc (The) (RMR)
RMRM,RMR Mortgage Trust (RMRM)
RMT,Royce Micro-Cap Trust Inc (RMT)
RMTI,Rockwell Medical Inc (RMTI)
RMT_P_RA_CL,Royce Micro-Cap Trust Inc (RMTpRA.CL)
RNA,Avidity Biosciences Inc (RNA)
RNDB,Randolph Bancorp Inc (RNDB)
RNDM,First Trust Exchange-Traded Fund III (RNDM)
RNDV,First Trust Exchange-Traded Fund III (RNDV)
RNDY,Roundys Inc (RNDY)
RNE,Morgan Stanley European Fund Inc (RNE)
RNEM,First Trust Exchange-Traded Fund III (RNEM)
RNET,RigNet Inc (RNET)
RNF_1,Rentech Nitrogen Partners L.P (RNF)
RNG,RingCentral Inc. (RNG)
RNGR,Ranger Energy Services Inc (RNGR)
RNLC,First Trust Exchange-Traded Fund III (RNLC)
RNLX,Renalytix AI Plc (RNLX)
RNMC,First Trust Exchange-Traded Fund III (RNMC)
RNO,Rhino Resource Partners LP (RNO)
RNP,"Cohen & Steers REIT & Preferred Income Fund, Inc. (RNP)"
RNR,RenaissanceRe Holdings Ltd (RNR)
RNR_P_A_CL,RenaissanceRe Holdings Ltd (RNRpA.CL)
RNR_P_B_CL,RenaissanceRe Holdings Ltd (RNRpB.CL)
RNR_P_C,RenaissanceRe Holdings Ltd (RNRpC)
RNR_P_C_CL,RenaissanceRe Holdings Ltd (RNRpC.CL)
RNR_P_E,RenaissanceRe Holdings Ltd (RNRpE)
RNR_P_F,RenaissanceRe Holdings Ltd (RNRpF)
RNR_P_RD_CL,RenaissanceRe Holdings Ltd (RNRpRD.CL)
RNR_P_RE,RenaissanceRe Holdings Ltd (RNRpRE)
RNS,(RNS)
RNS_1,RCLC Inc (RNS)
RNSC,First Trust Exchange-Traded Fund III (RNSC)
RNST,Renasant Corp. (RNST)
RNWK,"Realnetworks, Inc. (RNWK)"
ROAD,Construction Partners Inc (ROAD)
ROAM,Lattice Strategies LLC (ROAM)
ROAN,Roan Resources Inc (ROAN)
ROB,Guggenheim Funds Investment Advisors LLC (ROB)
ROBO,Exchange Traded Concepts Trust (ROBO)
ROBT,First Trust Exchange-Traded Fund VI (ROBT)
ROC,Rockwood Hldgs Inc (ROC)
ROCH,Roth CH Acquisition I Co (ROCH)
ROCHU,Roth CH Acquisition I Co (ROCHU)
ROCHW,Roth CH Acquisition I Co (ROCHW)
ROCK,Gibraltar Industries Inc. (ROCK)
RODM,Lattice Strategies LLC (RODM)
ROG,Rogers Corp. (ROG)
ROGS_1,Lattice Strategies LLC (ROGS)
ROH,Rohm & Haas Co. (ROH)
ROIC,Retail Opportunity Investments Corp (ROIC)
ROK,Rockwell Automation Inc (ROK)
ROKT,SPDR Series Trust (ROKT)
ROKU,Roku Inc (ROKU)
ROL,"Rollins, Inc. (ROL)"
ROLL,RBC Bearings Inc. (ROLL)
ROM,ProShares Trust (ROM)
ROMO,Strategy Shares (ROMO)
ROOF,IndexIQ ETF Trust (ROOF)
ROP,Roper Technologies Inc (ROP)
RORE,Lattice Strategies LLC (RORE)
ROS,Long-Distance & International Telecommunications Rostelecom (ROS)
ROSC,Lattice Strategies LLC (ROSC)
ROSE,Rosehill Resources Inc (ROSE)
ROSEU,Rosehill Resources Inc (ROSEU)
ROSEW,Rosehill Resources Inc (ROSEW)
ROSG,Rosetta Genomics Ltd. (ROSG)
ROST,"Ross Stores, Inc. (ROST)"
ROUS,Lattice Strategies LLC (ROUS)
ROX,Castle Brands Inc (ROX)
ROYT,Pacific Coast Oil Trust (ROYT)
RP,RealPage Inc. (RP)
RPAI,Retail Properties of America Inc (RPAI)
RPAI_P_A_CL,Retail Properties of America Inc (RPAIpA.CL)
RPAI_P_RA,Retail Properties of America Inc (RPAIpRA)
RPAI_P_RACL,Retail Properties of America Inc (RPAIpRACL)
RPAR,Tidal ETF Trust (RPAR)
RPAY,Repay Holdings Corporation (RPAY)
RPAYW,Repay Holdings Corporation (RPAYW)
RPB,Republic Property Trust (RPB)
RPD,Rapid7 Inc (RPD)
RPF,"Cohen & Steers Premium Income Realty Fund, Inc. (RPF)"
RPG,Invesco Capital Management LLC (RPG)
RPLA,Replay Acquisition Corp (RPLA)
RPLA_U,Replay Acquisition Corp (RPLA.U)
RPLA_WS,Replay Acquisition Corp (RPLA.WS)
RPM,"RPM International, Inc. (RPM)"
RPRX,Royalty Pharma plc (RPRX)
RPT,RPT Realty (RPT)
RPT_P_B_,(RPTpB_)
RPT_P_B_CL,Ramco Gershenson Properties Trust (RPTpB.CL)
RPT_P_C_,(RPTpC_)
RPT_P_C_CL,Ramco Gershenson Properties Trust (RPTpC.CL)
RPT_P_D,RPT Realty (RPTpD)
RPT_P_RD,Ramco Gershenson Properties Trust (RPTpRD)
RPT_PR_D,Ramco Gershenson Properties Trust (RPT.pR.D)
RPTX,Repare Therapeutics Inc (RPTX)
RPUT,WisdomTree Trust (RPUT)
RPV,Invesco Capital Management LLC (RPV)
RPXC,RPX Corp (RPXC)
RQI,"Cohen & Steers Quality Income Realty Fund, Inc. (RQI)"
RQIR,"Cohen & Steers Quality Income Realty Fund, Inc. (RQIr)"
RRA,"Railamerica, Inc. (RRA)"
RRBI,Red River Bancshares Inc (RRBI)
RRC,Range Resources Corp (RRC)
RRD,R.R. Donnelley & Sons Co. (RRD)
RRDW,R.R. Donnelley & Sons Co. (RRDw)
RRE,(RRE)
RRE_1,(RRE)
RRE_2,Pubs n Bars (RRE)
RRGB,Red Robin Gourmet Burgers Inc (RRGB)
RRMS_1,Rose Rock Midstream L.P (RRMS)
RRR,Red Rock Resorts Inc (RRR)
RRTS,Roadrunner Transportation Systems Inc (RRTS)
RRTSR_1,Roadrunner Transportation Systems Inc (RRTSr)
RS,Reliance Steel & Aluminum Co. (RS)
RSE,Rouse Properties Inc (RSE)
RSEW_,0 (RSEw_)
RSF,RiverNorth Specialty Finance Corp (RSF)
RSG,"Republic Services, Inc. (RSG)"
RSGW,(RSGw)
RSH,Radioshack Corp. (RSH)
RSLS,ReShape Lifesciences Inc (RSLS)
RSO_P_A_CL,Resource Capital Corp (RSOpA.CL)
RSO_P_B_CL,Resource Capital Corp (RSOpB.CL)
RSO_P_C,Exantas Capital Corp (RSOpC)
RSO_P_RA,Resource Capital Corp (RSOpRA)
RSO_P_RACL,Resource Capital Corp (RSOpRACL)
RSO_P_RB,Resource Capital Corp (RSOpRB)
RSP,Invesco Capital Management LLC (RSP)
RSPP_1,RSP Permian Inc (RSPP)
RSSS,Research Solutions Inc (RSSS)
RST,Rosetta Stone Inc (RST)
RST_1,Rosetta Stone Inc (RST)
RST_2,Rosetta Stone Inc (RST)
RSX,VanEck Vectors ETF Trust (RSX)
RSXJ,VanEck Vectors ETF Trust (RSXJ)
RSYS,Radisys Corp. (RSYS)
RT,"Ruby Tuesday, Inc. (RT)"
RTEC,"Rudolph Technologies, Inc. (RTEC)"
RTH,VanEck Vectors ETF Trust (RTH)
RTH_1,(RTH)
RTH_2,Van Eck Associates Corporation (RTH)
RTI,"RTI International Metals, Inc. (RTI)"
RTIX,RTI Surgical Inc (RTIX)
RTL,Pacer Funds Trust (RTL)
RTLR,Rattler Midstream Lp (RTLR)
RTM,Invesco Capital Management LLC (RTM)
RTN_1,Raytheon Co. (RTN)
RTN_WS,Raytheon Co. (RTN.WS)
RTP_U,Reinvent Technology Partners (RTP.U)
RTRX,Retrophin Inc (RTRX)
RTU,Cohen & Steers REIT & Utility Income Fund Inc (RTU)
RTW,RTW Retailwinds Inc (RTW)
RTX,Raytheon Technologies Corporation (RTX)
RUBY,Rubius Therapeutics Inc (RUBY)
RUHN,Ruhnn Holding Ltd (RUHN)
RUN,Sunrun Inc (RUN)
RUSHA,Rush Enterprises Inc (RUSHA)
RUSHB,Rush Enterprises Inc (RUSHB)
RUSL,Direxion Shares ETF Trust (RUSL)
RUSS,Direxion Daily Russia Bear 3x Shares New (RUSS)
RUSS_1,Direxion Shares ETF Trust (RUSS)
RUTH,Ruths Hospitality Group Inc (RUTH)
RVEN,Reven Housing REIT Inc (RVEN)
RVI,Retail Value Inc (RVI)
RVI_1,"Retail Ventures, Inc. (RVI)"
RVLT,Revolution Lighting Technologies Inc (RVLT)
RVLV,Revolve Group Inc (RVLV)
RVMD,Revolution Medicines Inc (RVMD)
RVNC,Revance Therapeutics Inc (RVNC)
RVNU,DBX ETF Trust (RVNU)
RVP,Retractable Technologies Inc (RVP)
RVRS,ETF Series Solutions Trust (RVRS)
RVSB,"Riverview Bancorp, Inc. (RVSB)"
RVT,Royce Value Trust Inc (RVT)
RVT_P_RB_CL,Royce Value Trust Inc (RVTpRB.CL)
RVTW__1,Royce Global Value Trust Inc (RVTw_)
RWCD,Direxion Shares ETF Trust (RWCD)
RWDC,Direxion Shares ETF Trust (RWDC)
RWDE,Direxion Shares ETF Trust (RWDE)
RWED,Direxion Shares ETF Trust (RWED)
RWF,Cohen & Steers Worldwide Realty Income Fund Inc. (RWF)
RWGE,Regalwood Global Energy Ltd (RWGE)
RWGEU,Regalwood Global Energy Ltd (RWGEU)
RWGE_U,Regalwood Global Energy Ltd (RWGE.U)
RWGEWS,Regalwood Global Energy Ltd (RWGEWS)
RWGE_WS,Regalwood Global Energy Ltd (RWGE.WS)
RWGV,Direxion Shares ETF Trust (RWGV)
RWIU,Direxion Shares ETF Trust (RWIU)
RWJ,Invesco Exchange-Traded Fund Trust II (RWJ)
RWJ_1,Oppenheimer Revenue Weighted ETF Trust (RWJ)
RWK,Invesco Exchange-Traded Fund Trust II (RWK)
RWK_1,Oppenheimer Revenue Weighted ETF Trust (RWK)
RWL,Invesco Exchange-Traded Fund Trust II (RWL)
RWL_1,Oppenheimer Revenue Weighted ETF Trust (RWL)
RWLK,Rewalk Robotics Ltd (RWLK)
RWLS,Direxion Shares ETF Trust (RWLS)
RWM,ProShares Trust (RWM)
RWO,SSgA Active Trust (RWO)
RWR,SPDR Series Trust (RWR)
RWSL,Direxion Shares ETF Trust (RWSL)
RWT,Redwood Trust Inc. (RWT)
RWUI,Direxion Shares ETF Trust (RWUI)
RWVG,Direxion Shares ETF Trust (RWVG)
RWW,Invesco Exchange-Traded Fund Trust II (RWW)
RWW_1,Oppenheimer Revenue Weighted ETF Trust (RWW)
RWX,SSgA Active Trust (RWX)
RX,"IMS Health, Inc. (RX)"
RXD,ProShares Trust (RXD)
RXI,BlackRock Institutional Trust Company N.A. (RXI)
RXL,ProShares Trust (RXL)
RXN,Rexnord Corp (RXN)
RXN_P_A,Rexnord Corp (RXNpA)
RXN_P_RA,Rexnord Corp (RXNpRA)
RXT,Rackspace Technology Inc (RXT)
RY,Royal Bank Of Canada (RY)
RYAAY,Ryanair Holdings Plc (RYAAY)
RYAM,Rayonier Advanced Materials Inc (RYAM)
RYAM_P_A,Rayonier Advanced Materials Inc (RYAMpA)
RYAM_P_RA,Rayonier Advanced Materials Inc (RYAMpRA)
RYAMW,RAYONIER ADVANCED MATERIALS Inc (RYAMw)
RYAMW_1,0 (RYAMw)
RYB,RYB Education Inc (RYB)
RYCE,Amira Nature Foods Ltd (RYCE)
RYE,Invesco Capital Management LLC (RYE)
RYF,Invesco Capital Management LLC (RYF)
RYH,Invesco Capital Management LLC (RYH)
RYI,Ryerson Holding Corp. (RYI)
RYI_1,Ryerson Inc (RYI)
RYJ,Invesco Capital Management LLC (RYJ)
RYL,Ryland Group Inc (RYL)
RYLD,Global X Funds (RYLD)
RYN,Rayonier Inc. (RYN)
RYNW,RAYONIER Inc WHEN ISSUE (RYNw)
RY_P_RSCL,Royal Bank Of Canada (RYpRSCL)
RY_P_RT,Royal Bank Of Canada (RYpRT)
RY_P_S_CL,Royal Bank Of Canada (RYpS.CL)
RY_P_T,Royal Bank Of Canada (RYpT)
RYT,Invesco Capital Management LLC (RYT)
RYTM,Rhythm Pharmaceuticals Inc. (RYTM)
RYU,Invesco Capital Management LLC (RYU)
RYZZ,ETF Series Solutions Trust (RYZZ)
RZ,"Raser Technologies, Inc. (RZ)"
RZA,"Reinsurance Group Of America, Inc. (RZA)"
RZB,"Reinsurance Group Of America, Inc. (RZB)"
RZB_1,Reinsurance Group of America Incorporated (RZB)
RZG,Invesco Capital Management LLC (RZG)
RZV,Invesco Capital Management LLC (RZV)
S_1,Sprint Corp. (S)
S_3,"Sears, Roebuck & Co. (S)"
SA,"Seabridge Gold, Inc. (SA)"
SAA,ProShares Trust (SAA)
SAB,Saratoga Investment Corp (SAB)
SAB_2,Grupo Casa Saba S.A.B. DE C.V. (SAB)
SAB_CL,Saratoga Investment Corp (SAB.CL)
SABR,Sabre Corp (SABR)
SABRP,Sabre Corp (SABRP)
SACC,Sachem Capital Corp (SACC)
SACH,Sachem Capital Corp (SACH)
SAC_P__,(SACp_)
SAEX,SAExploration Holdings Inc (SAEX)
SAF,Saratoga Investment Corp (SAF)
SAF_2,Safeco Corporation (SAF)
SAFE,Safehold Inc (SAFE)
SAFE_1,Safenet Holding Corp (SAFE)
SAFM,"Sanderson Farms, Inc. (SAFM)"
SAFT,"Safety Insurance Group, Inc. (SAFT)"
SAGE,Sage Therapeutics Inc (SAGE)
SAGG,Direxion Shares ETF Trust (SAGG)
SAH,"Sonic Automotive, Inc. (SAH)"
SAIA,Saia Inc. (SAIA)
SAIC,Science Applications International Corp. (SAIC)
SAICW_,Science Applications International Corporation (SAICw_)
SAIIU,Software Acquisition Group Inc II (SAIIU)
SAIL,SailPoint Technologies Holdings Inc (SAIL)
SAK,Saratoga Investment Corp (SAK)
SAL,"Salisbury Bancorp, Inc. (SAL)"
SALM,Salem Media Group Inc (SALM)
SALT,Scorpio Bulkers Inc (SALT)
SAM,"Boston Beer Co., Inc. (SAM)"
SAMA,Schultze Special Purpose Acquisition Corp (SAMA)
SAMAU,Schultze Special Purpose Acquisition Corp (SAMAU)
SAMAW,Schultze Special Purpose Acquisition Corp (SAMAW)
SAMG,Silvercrest Asset Management Group Inc (SAMG)
SAN,Banco Santander S.A. (SAN)
SAND,Sandstorm Gold Ltd (SAND)
SANM,Sanmina Corp (SANM)
SAN_P_A,Banco Santander S.A. (SANpA)
SAN_P_A_CL,Banco Santander S.A. (SANpA.CL)
SAN_P_B,Banco Santander S.A. (SANpB)
SAN_P_C,Banco Santander S.A. (SANpC)
SAN_P_I,Banco Santander S.A. (SANpI)
SAN_P_I_CL,Banco Santander S.A. (SANpI.CL)
SAN_P_RB,Santander Finance Preferred SA Unip (SANpRB)
SAN_P_RC,Santander Finance Preferred SA Unip (SANpRC)
SAN_P_RECL,Santander Finance Preferred SA Unip (SANpRECL)
SAN_P_RFCL,Santander Finance Preferred SA Unip (SANpRFCL)
SANW,S&W Seed Co (SANW)
SANW_R,Banco Santander SA (SANw_r)
SAP,Sap SE (SAP)
SAQ,Saratoga Investment Corp (SAQ)
SAQ_CL,Saratoga Investment Corp (SAQ.CL)
SAQN,Software Acquisition Group Inc (SAQN)
SAQNU,Software Acquisition Group Inc (SAQNU)
SAQNW,Software Acquisition Group Inc (SAQNW)
SAR,Saratoga Investment Corp (SAR)
SAR_1,"Merrill Lynch & Co., Inc (SAR)"
SASR,Sandy Spring Bancorp (SASR)
SAT,Asia Satellite Telecommunication Holdings Ltd. (SAT)
SATS,EchoStar Corp (SATS)
SATSV,EchoStar Corporation (SATSV)
SAUC,Diversified Restaurant Holdings Inc (SAUC)
SAVA,Cassava Sciences Inc (SAVA)
SAVE,Spirit Airlines Inc (SAVE)
SAY,Satyam Computer Services Ltd. (SAY)
SB,"Safe Bulkers, Inc (SB)"
SBAC,SBA Communications Corp (SBAC)
SBB,ProShares Trust (SBB)
SBBA,Scorpio Tankers Inc (SBBA)
SBBC,Scorpio Tankers Inc (SBBC)
SBBC_1,Security Business Bancorp (SBBC)
SBBP,Strongbridge Biopharma plc (SBBP)
SBBX,SB One Bancorp (SBBX)
SBCF,Seacoast Banking Corp. Of Florida (SBCF)
SBE,Switchback Energy Acquisition Corp (SBE)
SBE_U,Switchback Energy Acquisition Corp (SBE.U)
SBE_WS,Switchback Energy Acquisition Corp (SBE.WS)
SBFG,SB Financial Group Inc (SBFG)
SBFGP,SB Financial Group Inc (SBFGP)
SBG,Western Asset 2008 Worldwide Dollar Gov`t Term Trust Inc (SBG)
SBGI,"Sinclair Broadcast Group, Inc. (SBGI)"
SBGL,Sibanye Gold Limited (SBGL)
SBGLR,Sibanye Gold Limited (SBGLr)
SBGLRW,Sibanye Gold Limited (SBGLrw)
SBGLW_,Sibanye Gold Ltd (SBGLw_)
SBGLW__1,Sibanye Gold Limited (SBGLw_)
SBG_U,Sandbridge Acquisition Corp (SBG.U)
SBH,Sally Beauty Holdings Inc (SBH)
SBI,Western Asset Intermediate Muni Fund Inc (SBI)
SBIO,ALPS Fund Services (SBIO)
SBL,"Symbol Technologies, Inc. (SBL)"
SBLK,Star Bulk Carriers Corp (SBLK)
SBLKZ,Star Bulk Carriers Corp (SBLKZ)
SBM,ProShares Trust (SBM)
SBNA,Scorpio Tankers Inc (SBNA)
SBNB,Scorpio Tankers Inc (SBNB)
SBNY,Signature Bank (SBNY)
SBNYW,Signature Bank (SBNYW)
SBOW,SilverBow Resources Inc (SBOW)
SBP,Santander Bancorp (SBP)
SB_P_B_CL,Safe Bulkers Inc (SBpB.CL)
SB_P_C,"Safe Bulkers, Inc (SBpC)"
SB_P_D,"Safe Bulkers, Inc (SBpD)"
SBPH,Spring Bank Pharmaceuticals Inc (SBPH)
SB_P_RB,"Safe Bulkers, Inc (SBpRB)"
SB_P_RBCL,"Safe Bulkers, Inc (SBpRBCL)"
SB_P_RC,"Safe Bulkers, Inc (SBpRC)"
SB_P_RD,"Safe Bulkers, Inc (SBpRD)"
SBR,Sabine Royalty Trust (SBR)
SBRA,Sabra Healthcare REIT Inc (SBRA)
SBRAP,Sabra Healthcare REIT Inc (SBRAP)
SBS,Companhia de Saneamento Basico do Estado de Sao Paulo. (SBS)
SBSI,Southside Bancshares Inc (SBSI)
SBSW,Sibanye Stillwater Limited (SBSW)
SBT,Sterling Bancorp Inc (SBT)
SBT_CL,(SBT.CL)
SBUG,Barclays Bank PLC (SBUG)
SBUG_1,Barclays Bank PLC (SBUG)
SBUX,Starbucks Corp. (SBUX)
SBW,Western Asset Worldwide Income Fund Inc (SBW)
SBX,SeaBright Holdings Inc (SBX)
SBY_1,Silver Bay Realty Trust Corp (SBY)
SC,Santander Consumer USA Holdings Inc (SC)
SC_1,Shell Transport & Trading PC (SC)
SCA,Stellus Capital Investment Corp (SCA)
SCA_1,Stellus Capital Investment Corporation (SCA)
SCA_3,Syncora Holdings Ltd (SCA)
SCAC,Saban Capital Acquisition Corp (SCAC)
SCACU,Saban Capital Acquisition Corp (SCACU)
SCACW,Saban Capital Acquisition Corp (SCACW)
SCAP,Advisorshares Trust (SCAP)
SCC,ProShares Trust (SCC)
SCCB,Sachem Capital Corp (SCCB)
SCCC,Sachem Capital Corp (SCCC)
SCCO,Southern Copper Corporation (SCCO)
SCD,LMP Capital and Income Fund Inc (SCD)
SCD_1,Schneider Corp. (SCD)
SCE_P_B,Southern California Edison Co (SCEpB)
SCE_P_C,Southern California Edison Co (SCEpC)
SCE_P_D,Southern California Edison Co (SCEpD)
SCE_P_E,Southern California Edison Co (SCEpE)
SCE_P_F_CL,Southern California Edison Co (SCEpF.CL)
SCE_P_G,SCE Trust II (SCEpG)
SCE_P_H,SCE Trust III (SCEpH)
SCE_P_J,SCE Trust IV (SCEpJ)
SCE_P_K,SCE Trust V (SCEpK)
SCE_P_L,SCE Trust VI (SCEpL)
SCE_P_RG,SCE Trust II (SCEpRG)
SCE_P_RH,SCE Trust III (SCEpRH)
SCE_P_RJ,SCE Trust IV (SCEpRJ)
SCE_P_RK,SCE Trust V (SCEpRK)
SCE_P_RL,SCE Trust VI (SCEpRL)
SCG,Scana Corp (SCG)
SCG_P_CL,South Carolina Electric & Gas Company (SCGp.CL)
SCHA,Schwab Strategic Trust (SCHA)
SCHB,Schwab Strategic Trust (SCHB)
SCHC,Schwab Strategic Trust (SCHC)
SCHD,Schwab Strategic Trust (SCHD)
SCHE,Schwab Strategic Trust (SCHE)
SCHF,Schwab Strategic Trust (SCHF)
SCHG,Schwab Strategic Trust (SCHG)
SCHH,Schwab Strategic Trust (SCHH)
SCHI,Schwab Strategic Trust (SCHI)
SCHJ,Schwab Strategic Trust (SCHJ)
SCHK,Schwab Strategic Trust (SCHK)
SCHL,Scholastic Corp. (SCHL)
SCHM,Schwab Strategic Trust (SCHM)
SCHN,"Schnitzer Steel Industries, Inc. (SCHN)"
SCHO,Schwab Strategic Trust (SCHO)
SCHP,Schwab Strategic Trust (SCHP)
SCHQ,Schwab Strategic Trust (SCHQ)
SCHR,Schwab Strategic Trust (SCHR)
SCHV,Schwab Strategic Trust (SCHV)
SCHW,Charles Schwab Corp. (SCHW)
SCHW_P_B,Charles Schwab Corp. (SCHWpB)
SCHW_P_B_CL,Charles Schwab Corp. (SCHWpB.CL)
SCHW_P_C,Charles Schwab Corp. (SCHWpC)
SCHW_P_D,Charles Schwab Corp. (SCHWpD)
SCHW_P_RB,Charles Schwab Corp. (SCHWpRB)
SCHW_P_RBCL,Charles Schwab Corp. (SCHWpRBCL)
SCHW_P_RC,Charles Schwab Corp. (SCHWpRC)
SCHW_P_RD,Charles Schwab Corp. (SCHWpRD)
SCHX,Schwab Strategic Trust (SCHX)
SCHZ,Schwab Strategic Trust (SCHZ)
SCI,Service Corp. International (SCI)
SCID,Global X Funds (SCID)
SCIJ,Global X Funds (SCIJ)
SCIN,Columbia ETF Trust II (SCIN)
SCIU,Global X Funds (SCIU)
SCIX,Global X Funds (SCIX)
SCJ,BlackRock Institutional Trust Company N.A. (SCJ)
SCKT,Socket Mobile Inc (SCKT)
SCL,Stepan Co. (SCL)
SCL_P__,Smith Collins Pharmaceuticals (SCLp_)
SCL_P_R_CL,Stepan Co. (SCLpR.CL)
SCM,Stellus Capital Investment Corp (SCM)
SCM_1,Swisscom AG (SCM)
SCNB,Suffolk Bancorp (SCNB)
SCO,ProShares Trust (SCO)
SCOM,ProShares Trust (SCOM)
SCON,Superconductor Technologies Inc. (SCON)
SCOR,Comscore Inc. (SCOR)
SCPE,Sc Health Corp (SCPE)
SCPE_U,Sc Health Corp (SCPE.U)
SCPE_WS,Sc Health Corp (SCPE.WS)
SCPH,scPharmaceuticals Inc (SCPH)
SCPL,Sciplay Corp (SCPL)
SCQ,Stellus Capital Investment Corp (SCQ)
SCQ_CL,Stellus Capital Investment Corporation (SCQ.CL)
SCR,Simcere Pharmaceutical Group (SCR)
SCS,"Steelcase, Inc. (SCS)"
SCSC,"Scansource, Inc. (SCSC)"
SCT,Scottish Re Group Ltd. (SCT)
SCTO,Global X Funds (SCTO)
SCT_P_A,(SCTpA)
SCT_P_A_,(SCTpA_)
SCT_P_B,Scottish Re Group Ltd. (SCTpB)
SCT_P_B_,(SCTpB_)
SCU,Sculptor Capital Management Inc (SCU)
SCU_1,Scana Corp (SCU)
SCU_CL,Scana Corporation (SCU.CL)
SCVL,"Shoe Carnival, Inc. (SCVL)"
SCVX,SCVX Corp (SCVX)
SCVX_U,SCVX Corp (SCVX.U)
SCVX_WS,SCVX Corp (SCVX.WS)
SCWX,SecureWorks Corp (SCWX)
SCX,L.S. Starrett Co. (SCX)
SCYX,Scynexis Inc (SCYX)
SCZ,BlackRock Institutional Trust Company N.A. (SCZ)
SD,Sandridge Energy Inc (SD)
SD_1,Sandridge Energy Inc (SD)
SDA,Sadia SA (SDA)
SDAG,IndexIQ ETF Trust (SDAG)
SDC,Smiledirectclub Inc (SDC)
SDCI,USCF ETF Trust (SDCI)
SDD,ProShares Trust (SDD)
SDEM,Global X Funds (SDEM)
SDG,iShares Trust (SDG)
SDGA,Impact Shares Trust I (SDGA)
SDGR,Schrodinger Inc (SDGR)
SDI_1,Standard Diversified Inc (SDI)
SDIV,Global X Funds (SDIV)
SDLP,Seadrill Partners LLC (SDLP)
SDOG,ALPS Advisors Inc (SDOG)
SDOW,ProShares Trust (SDOW)
SDP,ProShares Trust (SDP)
SDPI,Superior Drilling Products Inc (SDPI)
SDR,SandRidge Mississippian Trust II (SDR)
SDRL,Seadrill Limited (SDRL)
SDRL_1,Seadrill Ltd (SDRL)
SDS,ProShares Trust (SDS)
SDT,SandRidge Mississippian Trust I (SDT)
SDT_1,Siderca (SDT)
SDVY,First Trust Exchange-Traded Fund VI (SDVY)
SDX,Sodexo (SDX)
SDY,SPDR Series Trust (SDY)
SDYL,UBS AG London Branch (SDYL)
SE,Sea Ltd (SE)
SE_1,7-Eleven Inc. (SE)
SEA,Invesco Shipping ETF (SEA)
SEA_1,Invesco Capital Management LLC (SEA)
SEAC,Seachange International Inc. (SEAC)
SEAH_U,Sports Entertainment Acquisition Corp (SEAH.U)
SEAS,SeaWorld Entertainment Inc (SEAS)
SEB,Seaboard Corp. (SEB)
