ticker,issuer_name
PXD,Pioneer Natural Resources Co. (PXD)
PXE,Invesco Capital Management LLC (PXE)
PXF,Invesco Capital Management LLC (PXF)
PXG,"Phoenix Footwear Group, Inc. (PXG)"
PXH,Invesco Capital Management LLC (PXH)
PXI,Invesco Capital Management LLC (PXI)
PXJ,Invesco Capital Management LLC (PXJ)
PXLG,Pixology (PXLG)
PXLW,Pixelworks Inc (PXLW)
PXN,PowerShares Capital Management LLC (PXN)
PXQ,Invesco Capital Management LLC (PXQ)
PXR,Invesco Capital Management LLC (PXR)
PXR_1,Paxar Corp. (PXR)
PXS,Pyxis Tankers Inc (PXS)
PXUS,Principal Exchange-Traded Funds (PXUS)
PXX,(PXX)
PY,Principal Exchange-Traded Funds (PY)
PY_1,Pechiney (PY)
PYH,PowerShares Capital Management LLC (PYH)
PYN,Pimco New York Municipal Income Fund III (PYN)
PYPD,Polypid Ltd (PYPD)
PYPL,PayPal Holdings Inc (PYPL)
PYR,PYR Energy Corp. (PYR)
PYS,"Merrill Lynch Depositor, Inc. (PYS)"
PYT,PPLUS Trust Series GSC-2 (PYT)
PYX,Pyxus International Inc (PYX)
PYX_1,Pyxus International Inc (PYX)
PYZ,Invesco Capital Management LLC (PYZ)
PZA,Invesco Capital Management LLC (PZA)
PZA_1,Provena Foods Inc. (PZA)
PZC,Pimco California Municipal Income Fund III (PZC)
PZD,Invesco Capital Management LLC (PZD)
PZE,Petrobras Argentina S.A (PZE)
PZG,Paramount Gold Nevada Corp (PZG)
PZG_1,Paramount Gold And Silver Corp (PZG)
PZGW_R,(PZGw_r)
PZI,Invesco Capital Management LLC (PZI)
PZJ,PowerShares Capital Management LLC (PZJ)
PZN,Pzena Investment Management Inc (PZN)
PZP_A,"Merrill Lynch & Co., Inc (PZP.A)"
PZRX,PhaseRx Inc (PZRX)
PZT,Invesco Capital Management LLC (PZT)
PZZ,Prospect Medical Holdings Inc (PZZ)
PZZA,"Papa John`s International, Inc. (PZZA)"
Q,"Qwest Communications International, Inc. (Q)"
Q_1,IQVIA Holdings Inc (Q)
QABA,First Trust Exchange-Traded Fund III (QABA)
QADA,"QAD, Inc. (QADA)"
QADB,"QAD, Inc. (QADB)"
QAI,IndexIQ ETF Trust (QAI)
QARP,DBX ETF Trust (QARP)
QAT,BlackRock Institutional Trust Company N.A. (QAT)
QBAK,Qualstar Corp (QBAK)
QBC,Cubic Energy Inc (QBC)
QCAN,SPDR Solactive Canada ETF (QCAN)
QCLN,First Trust Exchange-Traded Fund III (QCLN)
QCOM,"Qualcomm, Inc. (QCOM)"
QCOR,Questcor Pharmaceuticals Inc (QCOR)
QCP,Quality Care Properties Inc (QCP)
QCRH,"QCR Holding, Inc. (QCRH)"
QD,Qudian Inc (QD)
QD_1,Quadramed Corp. (QD)
QDEF,FlexShares Trust (QDEF)
QDEL,Quidel Corp. (QDEL)
QDEU,SPDR Solactive Germany ETF (QDEU)
QDF,FlexShares Trust (QDF)
QDIV,Global X Funds (QDIV)
QDYN,FlexShares Trust (QDYN)
QED,IndexIQ ETF Trust (QED)
QEE,Queenstake Resources Ltd. (QEE)
QEFA,SSgA Active Trust (QEFA)
QELLU,Qell Acquisition Corp (QELLU)
QEMM,SSgA Active Trust (QEMM)
QEP,QEP Resources Inc (QEP)
QES,Quintana Energy Services Inc (QES)
QFIN,360 DigiTech Inc (QFIN)
QGBR,SPDR Solactive United Kingdom ETF (QGBR)
QGEN,Qiagen NV (QGEN)
QGP,Quantum Group Inc (QGP)
QGP_U,(QGP.U)
QGP_WS_A,Quantum Group Inc (QGP.WS.A)
QGP_WS_B,Quantum Group Inc (QGP.WS.B)
QGTA,IndexIQ ETF Trust (QGTA)
QH,Quhuo Ltd (QH)
QHC,Quorum Health Corp (QHC)
QID,ProShares Trust (QID)
QINC,First Trust VI First Trust Dorsey Wright Momentum and Div ETF (QINC)
QINT,American Century ETF Trust (QINT)
QIWI,QIWI plc (QIWI)
QJPN,SPDR Solactive Japan ETF (QJPN)
QK,Q&K International Group Ltd (QK)
QKP,"Merrill Lynch & Co., Inc (QKP)"
QLC,FlexShares Trust (QLC)
QLD,ProShares Trust (QLD)
QLGC,QLogic Corp. (QLGC)
QLGN,Qualigen Therapeutics Inc (QLGN)
QLS,IndexIQ ETF Trust (QLS)
QLTA,BlackRock Institutional Trust Company N.A. (QLTA)
QLV,FlexShares Trust (QLV)
QLYS,Qualys Inc (QLYS)
QMCO,Quantum Corp (QMCO)
QMM,Quaterra Resources Inc (QMM)
QMM_WS,"Q Comm International, Inc. (QMM.WS)"
QMN,IndexIQ ETF Trust (QMN)
QMOM,Alpha Architect Etf Trust (QMOM)
QNST,QuinStreet Inc (QNST)
QQEW,First Trust Exchange-Traded Fund III (QQEW)
QQH,Northern Lights Fund Trust III (QQH)
QQQ,Invesco Capital Management LLC (QQQ)
QQQE,Direxion Shares ETF Trust (QQQE)
QQQJ,Invesco Exchange-Traded Fund Trust II (QQQJ)
QQQX,Nuveen NASDAQ 100 Dynamic Overwrite Fund (QQQX)
QQXT,First Trust Exchange-Traded Fund III (QQXT)
QRFT,Exchange Listed Funds Trust (QRFT)
QRHC,Quest Resource Holding Corp (QRHC)
QRM,Quest Rare Minerals Ltd (QRM)
QRTEA,Qurate Retail Inc (QRTEA)
QRTEB,Qurate Retail Inc (QRTEB)
QRTEP,Qurate Retail Inc (QRTEP)
QRVO,Qorvo Inc (QRVO)
QSFT,Quest Software Inc (QSFT)
QSR,Restaurant Brands International Inc (QSR)
QSY,WisdomTree Trust (QSY)
QTEC,First Trust Exchange-Traded Fund III (QTEC)
QTM,Quantum Corp (QTM)
QTNA,Quantenna Communications Inc (QTNA)
QTNT,Quotient Ltd (QTNT)
QTRH,Quarterhill Inc (QTRH)
QTRX,Quanterix Corp (QTRX)
QTS,Qts Realty Trust Inc (QTS)
QTS_P_A,Qts Realty Trust Inc (QTSpA)
QTS_P_B,Qts Realty Trust Inc (QTSpB)
QTT,Qutoutiao Inc (QTT)
QTUM,ETF Series Solutions Trust (QTUM)
QTWO,Q2 Holdings Inc (QTWO)
QTWW,"Quantum Fuel Systems Technologies Worldwide, Inc. (QTWW)"
QUAD,Quad/Graphics Inc (QUAD)
QUAD_1,Quadrex Corp (QUAD)
QUAL,BlackRock Institutional Trust Company N.A. (QUAL)
QUIK,Quicklogic Corp (QUIK)
QUMU,Qumu Corp (QUMU)
QUOT,Quotient Technology Inc (QUOT)
QUOT_1,Life Quotes Inc (QUOT)
QURE,uniQure N.V. (QURE)
QUS,SPDR Series Trust (QUS)
QVAL,Alpha Architect Etf Trust (QVAL)
QVCB,Liberty Interactive Corporation QVC Group (QVCB)
QVCC,QVC Inc (QVCC)
QVCD,QVC Inc (QVCD)
QVM,Arrow Investments Trust (QVM)
QWLD,SSgA Active Trust (QWLD)
QXGG,Blue Sky Asset Management LLC (QXGG)
QXM,Qiao Xing Mobile Communication Co Ltd (QXM)
QXMI,Blue Sky Asset Management LLC (QXMI)
QXRR,Blue Sky Asset Management LLC (QXRR)
QXTR,Blue Sky Asset Management LLC (QXTR)
QYLD,Global X Funds (QYLD)
QYLD_2,Horizons ETF Trust I (QYLD)
R,"Ryder System, Inc. (R)"
RA,Brookfield Real Assets Income Fund Inc (RA)
RA_1,Reckson Associates Realty Corp. (RA)
RAA,BlackRock California Investment Quality Municipal Trust (RAA)
RAAX,VanEck Vectors ETF Trust (RAAX)
RACA,Therapeutics Acquisition Corp (RACA)
RACE,Ferrari N.V. (RACE)
RACE_1,"Data Race, Inc. (RACE)"
RAD,Rite Aid Corp. (RAD)
RADA,Rada Electronic Industries (RADA)
RAE,"Rae Systems, Inc. (RAE)"
RAF,RMR Asia Real Estate Fund (RAF)
RAI_1,Reynolds American Inc. (RAI)
RAIL,FreightCar America Inc (RAIL)
RAK,Renaissance Acquisition Corp (RAK)
RAK_U,Renaissance Acquisition Corp (RAK.U)
RAK_WS,Renaissance Acquisition Corp (RAK.WS)
RALS,ProShares Trust (RALS)
RAMP,LiveRamp Holdings Inc (RAMP)
RAND,Rand Capital Corp. (RAND)
RAO,Morgan Stanley (RAO)
RAPT,RAPT Therapeutics Inc (RAPT)
RARE,Ultragenyx Pharmaceutical Inc. (RARE)
RARX,Ra Pharmaceuticals Inc (RARX)
RAS,RAIT Financial Trust (RAS)
RAS_1,Resource Asset Investment Trust (RAS)
RAS_P_A,RAIT Financial Trust (RASpA)
RAS_P_B,RAIT Financial Trust (RASpB)
RAS_P_C,RAIT Financial Trust (RASpC)
RAS_P_RA,RAIT Financial Trust (RASpRA)
RAS_P_RB,RAIT Financial Trust (RASpRB)
RAS_P_RC,RAIT Financial Trust (RASpRC)
RATE,Bankrate Inc. (RATE)
RAVE,Rave Restaurant Group Inc (RAVE)
RAVI,FlexShares Trust (RAVI)
RAVN,"Raven Industries, Inc. (RAVN)"
RAW,(RAW)
RBA,Ritchie Bros Auctioneers Inc (RBA)
RBAC,RedBall Acquisition Corp (RBAC)
RBAC_U,RedBall Acquisition Corp (RBAC.U)
RBAC_WS,RedBall Acquisition Corp (RBAC.WS)
RBB,RBB Bancorp (RBB)
RBBN,Ribbon Communications Inc (RBBN)
RBC,Regal Beloit Corp (RBC)
RBCAA,"Republic Bancorp, Inc. (KY) (RBCAA)"
RBCN,Rubicon Technology Inc (RBCN)
RBG,Morgan Stanley (RBG)
RBI,Sport Supply Group Inc (RBI)
RBIN,ETF Series Solutions Trust (RBIN)
RBKB,Rhinebeck Bancorp Inc (RBKB)
RBL_1,(RBL)
RBNC,Reliant Bancorp Inc (RBNC)
RBPAA,"Royal Bancshares Of Pennsylvania, Inc. (RBPAA)"
RBS_P_F_CL,Royal Bank of Scotland Group plc (RBSpRFCL)
RBS_P_H_CL,Royal Bank of Scotland Group plc (RBSpRHCL)
RBS_P_L_CL,Royal Bank of Scotland Group plc (RBSpL.CL)
RBS_P_Q_,Royal Bank of Scotland Group plc (RBSpQ_)
RBS_P_RS,Royal Bank of Scotland Group plc (RBSpRS)
RBS_P_S_CL,Royal Bank of Scotland Group plc (RBSpS.CL)
RBUS,ETF Series Solutions Trust (RBUS)
RBY,Rubicon Minerals Corp. (RBY)
RBZ,Reebonz Holding Limited (RBZ)
RBZAW,Reebonz Holding Limited (RBZAW)
RC,Ready Capital Corp (RC)
RCA,Ready Capital Corp (RCA)
RCB,Ready Capital Corp (RCB)
RCD,Invesco Capital Management LLC (RCD)
RCD_1,Rydex Investments (RCD)
RCEL,Avita Therapeutics Inc (RCEL)
RCEL_1,Avita Medical Limited (RCEL)
RCG,RENN Fund Inc (RCG)
RCG_1,"Renaissance Capital Growth & Income Fund III, Inc. (RCG)"
RCHGU,Recharge Acquisition Corp (RCHGU)
RCI,Rogers Communications Inc. (RCI)
RCII,Rent-a-Center Inc. (RCII)
RCKT,Rocket Pharmaceuticals Inc (RCKT)
RCKY,"Rocky Brands, Inc (RCKY)"
RCL,Royal Caribbean Group (RCL)
RCM,R1 RCM Inc (RCM)
RCMT,"RCM Technologies, Inc. (RCMT)"
RCNI,RCN Corp (RCNI)
RCOM,Elkhorn Investments LLC (RCOM)
RCOM_1,Register.com Inc (RCOM)
RCON,Recon Technology Ltd (RCON)
RCP,Ready Capital Corp (RCP)
RCR,RMR Dividend Capture Fund (RCR)
RCS,PIMCO Strategic Income Fund Inc (RCS)
RCUS,Arcus Biosciences Inc (RCUS)
RCW,AB Svensk Exportkredit (RCW)
RDC_1,Rowan Companies plc (RDC)
RDC_2,Rowan Companies plc (RDC)
RDCM,Radcom (RDCM)
RDF,AB Svensk Exportkredit (RDF)
RDFN,Redfin Corp (RDFN)
RDHL,Redhill Biopharma (RDHL)
RDI,Reading International Inc (RDI)
RDIB,Reading International Inc (RDIB)
RDIV,Invesco Exchange-Traded Fund Trust II (RDIV)
RDIV_1,Oppenheimer Revenue Weighted ETF Trust (RDIV)
RDN,"Radian Group, Inc. (RDN)"
RDNT,Radnet Inc (RDNT)
RDOG,ALPS Fund Services (RDOG)
RDP,(RDP)
RDR,RMR Preferred Dividend Fund (RDR)
RDSA,Royal Dutch Shell Plc (RDSA)
RDS_A,Royal Dutch Shell Plc (RDS.A)
RDSB,Royal Dutch Shell Plc (RDSB)
RDS_B,Royal Dutch Shell Plc (RDS.B)
RDUS,Radius Health Inc. (RDUS)
RDVT,Red Violet Inc (RDVT)
RDVY,First Trust Exchange-Traded Fund III (RDVY)
RDWR,Radware (RDWR)
RDY,Dr. Reddy`s Laboratories Ltd. (RDY)
RE,Everest Re Group Ltd (RE)
REA,Rydex Investments (REA)
REAL,Therealreal Inc (REAL)
REC,Rydex Investments (REC)
REDU,RISE Education Cayman Ltd (REDU)
REDU_1,Redstar Oil & Gas Inc. (REDU)
REDV,Invesco Exchange-Traded Fund Trust II (REDV)
REDV_1,Oppenheimer Revenue Weighted ETF Trust (REDV)
REE,Rare Element Resources Ltd. (REE)
REED,Reeds Inc (REED)
REEM,Invesco Exchange-Traded Fund Trust II (REEM)
REEM_1,Oppenheimer Revenue Weighted ETF Trust (REEM)
REET,BlackRock Institutional Trust Company N.A. (REET)
REF,Refac Optical Group (REF)
REFA,Invesco Exchange-Traded Fund Trust II (REFA)
REFA_1,Oppenheimer Revenue Weighted ETF Trust (REFA)
REFR,Research Frontiers Inc. (REFR)
REG,Regency Centers Corporation (REG)
REGI,Renewable Energy Group Inc (REGI)
REGL,ProShares Trust (REGL)
REGN,"Regeneron Pharmaceuticals, Inc. (REGN)"
REG_P_C_,Regency Centers Corporation (REGpC_)
REG_P_G_CL,Regency Centers Corporation (REGpG.CL)
REI,Ring Energy Inc (REI)
REIS,Reis Inc (REIS)
REK,ProShares Trust (REK)
REK_1,"Merrill Lynch & Co., Inc (REK)"
REKR,Rekor Systems Inc (REKR)
RELL,"Richardson Electronics, Ltd. (RELL)"
RELV,"Reliv` International, Inc. (RELV)"
RELX,RELX Plc (RELX)
RELY,Real Industry Inc (RELY)
REM,BlackRock Institutional Trust Company N.A. (REM)
REM_1,Remington Oil & Gas Corp. (REM)
REML,Credit Suisse AG Nassau Branch (REML)
REML_1,Reliance Mining Ltd. (REML)
REMX,VanEck Vectors ETF Trust (REMX)
REMX_1,Remedytemp Inc. (REMX)
REN_1,Resolute Energy Corp (REN)
RENN,Renren Inc (RENN)
RENX,RELX NV (RENX)
REPH,Recro Pharma Inc (REPH)
REPL,Replimune Group Inc (REPL)
RER,"Merrill Lynch & Co., Inc (RER)"
RES,"RPC, Inc. (RES)"
RESD,WisdomTree Trust (RESD)
RESE,WisdomTree Trust (RESE)
RESI,Front Yard Residential Corp (RESI)
RESN,Resonant Inc (RESN)
RESP,WisdomTree Trust (RESP)
RETA,Reata Pharmaceuticals Inc (RETA)
RETL,Direxion Shares ETF Trust (RETL)
RETO,ReTo Eco-Solutions Inc (RETO)
REU,AB Svensk Exportkredit (REU)
REV,"Revlon, Inc. (REV)"
REVG,REV Group Inc (REVG)
REW,ProShares Trust (REW)
REX,REX American Resources Corp (REX)
REX_1,Virexx Medical Corp. (REX)
REXN,Rexahn Pharmaceuticals Inc. (REXN)
REXR,Rexford Industrial Realty Inc (REXR)
REXR_P_A,Rexford Industrial Realty Inc (REXRpA)
REXR_P_B,Rexford Industrial Realty Inc (REXRpB)
REXR_P_C,Rexford Industrial Realty Inc (REXRpC)
REXR_P_RA,Rexford Industrial Realty Inc (REXRpRA)
REXR_P_RB,Rexford Industrial Realty Inc (REXRpRB)
REXX,Rex Energy Corporation (REXX)
REYN,Reynolds Consumer Products Inc (REYN)
REZ,BlackRock Institutional Trust Company N.A. (REZ)
REZI,Resideo Technologies Inc (REZI)
RF,Regions Financial Corp. (RF)
RFA,BlackRock Investment Quality Municipal Income Trust (RFA)
RFAP,First Trust Exchange-Traded Fund III (RFAP)
RFCI,ALPS Advisors Inc (RFCI)
RFDA,ALPS Advisors Inc (RFDA)
RFDI,First Trust Exchange-Traded Fund III (RFDI)
RFEM,First Trust Exchange-Traded Fund III (RFEM)
RFEU,First Trust Exchange-Traded Fund III (RFEU)
RFFC,ALPS Advisors Inc (RFFC)
RFFC_1,"Rocky Ford Financial, Inc. (RFFC)"
RFG,Invesco Capital Management LLC (RFG)
RFG_1,Rydex Investments (RFG)
RFI,Cohen & Steers Total Return Realty Fund Inc (RFI)
RFIL,RF Industries Ltd. (RFIL)
RFL,Rafael Holdings Inc (RFL)
RFL_1,Rydex Investments (RFL)
RFM,RiverNorth Flexible Municipal Income Fund Inc (RFM)
RFMD,"RF Micro Devices, Inc. (RFMD)"
RFN,Rydex Investments (RFN)
RFP,Resolute Forest Products Inc (RFP)
RF_P_A,Regions Financial Corp. (RFpA)
RF_P_B,Regions Financial Corp. (RFpB)
RF_P_C,Regions Financial Corp. (RFpC)
RF_P_RA,Regions Financial Corp. (RFpRA)
RF_P_RB,Regions Financial Corp. (RFpRB)
RF_P_Z_,Regions Financing Trust III (RFpZ_)
RFR,RMR F.I.R.E. Fund. (RFR)
RFR_1,RMR F.I.R.E. Fund (RFR)
RFT,RAIT Financial Trust (RFT)
RFTA,RAIT Financial Trust (RFTA)
RFUN,ALPS Advisors Inc (RFUN)
RFV,Invesco Capital Management LLC (RFV)
RFV_1,Rydex Investments (RFV)
RGA,"Reinsurance Group Of America, Inc. (RGA)"
RGA_1,"Reinsurance Group Of America, Inc. (RGA)"
RGC,Regal Entertainment Group (RGC)
RGCO,"RGC Resources, Inc. (RGCO)"
RGEN,Repligen Corp. (RGEN)
RGI,Invesco Capital Management LLC (RGI)
RGI_1,Rydex Investments (RGI)
RGLB,Invesco Capital Management LLC (RGLB)
RGLB_1,Oppenheimer Revenue Weighted ETF Trust (RGLB)
RGLD,"Royal Gold, Inc. (RGLD)"
RGLS,Regulus Therapeutics Inc (RGLS)
RGN,Regenerx Biopharmaceuticals (RGN)
RGNX,Regenxbio Inc (RGNX)
RGNX_1,Regenex Inc (RGNX)
RGP,Resources Connection Inc (RGP)
RGR,"Sturm, Ruger & Co., Inc. (RGR)"
RGS,Regis Corp. (RGS)
RGS_1,"RGS Energy Group, Inc. (RGS)"
RGSE,Real Goods Solar Inc (RGSE)
RGT,Royce Global Value Trust Inc (RGT)
RH,RH (RH)
RH_1,"Rottlund Co., Inc. (RH)"
RHB,Rehabcare Group Inc. (RHB)
RHE,Regional Health Properties Inc (RHE)
RHE_P_A,Regional Health Properties Inc (RHEpA)
RHE_P_RA,Regional Health Properties Inc (RHEpRA)
RHI,Robert Half International Inc. (RHI)
RHM,Rydex Investments (RHM)
RHO,Rydex Investments (RHO)
RHP,Ryman Hospitality Properties Inc (RHP)
RHQ,"Merrill Lynch & Co., Inc (RHQ)"
RHR,RMR Hospitality and Real Estate Fund (RHR)
RHS,Invesco Capital Management LLC (RHS)
RHS_1,Rydex Investments (RHS)
RHT,Red Hat Inc (RHT)
RHT_1,"Right Management Consultants, Inc. (RHT)"
RHT_2,Richton International Corp. (RHT)
RIBT,RiceBran Technologies (RIBT)
RIBTW,RiceBran Technologies (RIBTW)
RIC,"Richmont Mines, Inc. (RIC)"
RICE,Rice Energy Inc (RICE)
RICE_1,Rice Energy Inc (RICE)
RICK,RCI Hospitality Holdings Inc (RICK)
RIF_1,RMR Real Estate Income Fund (RIF)
RIFR,RMR Real Estate Income Fund (RIFr)
RIFRW,RMR Real Estate Income Fund (RIFrw)
RIG,Transocean Ltd (RIG)
RIGL,Rigel Pharmaceuticals (RIGL)
RIGS,ALPS Fund Services (RIGS)
RIGS_1,Riggs National Corp. (RIGS)
RILY,B. Riley Financial Inc (RILY)
RILYG,B. Riley Financial Inc (RILYG)
RILYH,B. Riley Financial Inc (RILYH)
RILYI,B. Riley Financial Inc (RILYI)
RILYL,B. Riley Financial Inc (RILYL)
RILYL_1,B. Riley Financial Inc (RILYL)
RILYM,B. Riley Financial Inc (RILYM)
RILYN,B. Riley Financial Inc (RILYN)
RILYO,B. Riley Financial Inc (RILYO)
RILYP,B. Riley Financial Inc (RILYP)
RILYZ,B. Riley Financial Inc (RILYZ)
RINF,ProShares Trust (RINF)
RING,BlackRock Institutional Trust Company N.A. (RING)
RINO,RINO International Corp (RINO)
RIO,Rio Tinto plc (RIO)
RIOT,Riot Blockchain Inc (RIOT)
RIS,(RIS)
RISE,ETF Managers Group Commodity Trust I (RISE)
RIV,RiverNorth Opportunities Fund Inc (RIV)
RIV_1,Riviera Holdings Corp. (RIV)
RIVE,Riverview Financial Corp (RIVE)
RIVR,RiverNorth Opportunities Fund Inc (RIVr)
RIVR_2,RiverNorth Opportunities Fund Inc (RIVr)
RIVR_3,River Valley Bancorp (RIVr)
RIVR_4,River Valley Bancorp (RIVr)
RIVRW,RiverNorth Opportunities Fund Inc (RIVrw)
RJA,AB Svensk Exportkredit (RJA)
RJET,Republic Airways Hldgs Inc (RJET)
RJF,"Raymond James Financial, Inc. (RJF)"
RJI,AB Svensk Exportkredit (RJI)
RJN,AB Svensk Exportkredit (RJN)
RJZ,AB Svensk Exportkredit (RJZ)
RKDA,Arcadia Biosciences Inc (RKDA)
RKH,"Merrill Lynch & Co., Inc (RKH)"
RKT,Rocket Companies Inc (RKT)
RL,Ralph Lauren Corp (RL)
RLAY,Relay Therapeutics Inc (RLAY)
RLGT,"Radiant Logistics, Inc. (RLGT)"
RLGT_P_A_CL,"Radiant Logistics, Inc. (RLGTpA.CL)"
RLGT_P_RA,"Radiant Logistics, Inc. (RLGTpRA)"
RLGY,Realogy Holdings Corp (RLGY)
RLH,Red Lion Hotels Corporation (RLH)
RLI,RLI Corp. (RLI)
RLJ,RLJ Lodging Trust (RLJ)
RLJE,RLJ Entertainment Inc (RLJE)
RLJ_P_A,RLJ Lodging Trust (RLJpA)
RLJ_P_RA,RLJ Lodging Trust (RLJpRA)
RLL,Morgan Stanley (RLL)
RLM,Realm Therapeutics plc (RLM)
RLMD,Relmada Therapeutics Inc (RLMD)
RLN_D,(RLN.D)
RLN_E,(RLN.E)
RLN_G,(RLN.G)
RLN_H,(RLN.H)
RLN_I,(RLN.I)
RLO,"Merrill Lynch & Co., Inc (RLO)"
RLO_1,Regalito Copper Corporation (RLO)
RLOG,Rand Logistics Inc (RLOG)
RLOG_1,Rheological Sys Inc (RLOG)
RLY,SSgA Active Trust (RLY)
RM,Regional Management Corp (RM)
RMAX,RE/MAX Holdings Inc (RMAX)
RMBI,Richmond Mutual Bancorporation Inc (RMBI)
RMBL,RumbleON Inc (RMBL)
RMBS,Rambus Inc. (RMBS)
RMCF,Rocky Mountain Chocolate Factory Inc (RMCF)
RMD,Resmed Inc. (RMD)
RMED,Ra Medical Systems Inc (RMED)
RMG,RMG Acquisition Corp (RMG)
RMGN,RMG Networks Holdings Corp (RMGN)
RMG_WS,RMG Acquisition Corp (RMG.WS)
RMI,RiverNorth Opportunistic Municipal Income Fund Inc (RMI)
RMI_1,"Rotonics Manufacturing, Inc. (RMI)"
RMM,RiverNorth Managed Duration Municipal Income Fund Inc (RMM)
RMM_1,Rydex Investments (RMM)
RMNI,Rimini Street Inc. (RMNI)
RMNIU,Rimini Street Inc. (RMNIU)
RMNIW,Rimini Street Inc. (RMNIW)
RMP_1,Rice Midstream Partners LP (RMP)
RMPL_P,RiverNorth Marketplace Lending Corp (RMPLp)
RMPL_P_R,RiverNorth Marketplace Lending Corp (RMPLpR)
RMR,RMR Group Inc (The) (RMR)
RMR_1,RMR Real Estate Income Fund (RMR)
RMR_2,(RMR)
RMR_3,(RMR)
RMRM,RMR Mortgage Trust (RMRM)
RMS,Rydex Investments (RMS)
RMT,Royce Micro-Cap Trust Inc (RMT)
RMTI,Rockwell Medical Inc (RMTI)
RMX,RMX Holdings Inc (RMX)
RNA,Avidity Biosciences Inc (RNA)
RNDB,Randolph Bancorp Inc (RNDB)
RNDM,First Trust Exchange-Traded Fund III (RNDM)
RNDV,First Trust Exchange-Traded Fund III (RNDV)
RNEM,First Trust Exchange-Traded Fund III (RNEM)
RNET,RigNet Inc (RNET)
RNG,RingCentral Inc. (RNG)
RNGR,Ranger Energy Services Inc (RNGR)
RNI,(RNI)
RNJ,BlackRock New Jersey Investment Quality Municipal Trust Inc (RNJ)
RNLC,First Trust Exchange-Traded Fund III (RNLC)
RNLX,Renalytix AI Plc (RNLX)
RNMC,First Trust Exchange-Traded Fund III (RNMC)
RNN,Rexahn Pharmaceuticals Inc (RNN)
RNO,"Rio Narcea Gold Mines, Ltd. (RNO)"
RNP,"Cohen & Steers REIT & Preferred Income Fund, Inc. (RNP)"
RNR,RenaissanceRe Holdings Ltd (RNR)
RNR_P_C_CL,RenaissanceRe Holdings Ltd (RNRpC.CL)
RNR_P_E,RenaissanceRe Holdings Ltd (RNRpE)
RNR_P_F,RenaissanceRe Holdings Ltd (RNRpF)
RNR_P_RC,RenaissanceRe Holdings Ltd (RNRpRC)
RNR_P_RE,RenaissanceRe Holdings Ltd (RNRpRE)
RNSC,First Trust Exchange-Traded Fund III (RNSC)
RNST,Renasant Corp. (RNST)
RNVA,Rennova Health Inc (RNVA)
RNVAZ,Rennova Health Inc (RNVAZ)
RNWK,"Realnetworks, Inc. (RNWK)"
RNY,BlackRock New York Investment Quality Municipal Trust. (RNY)
ROAD,Construction Partners Inc (ROAD)
ROAM,Lattice Strategies LLC (ROAM)
ROAN,Roan Resources Inc (ROAN)
ROBO,Exchange Traded Concepts Trust (ROBO)
ROBT,First Trust Exchange-Traded Fund VI (ROBT)
ROCH,Roth CH Acquisition I Co (ROCH)
ROCHU,Roth CH Acquisition I Co (ROCHU)
ROCHW,Roth CH Acquisition I Co (ROCHW)
ROCK,Gibraltar Industries Inc. (ROCK)
RODI,Barclays Bank PLC (RODI)
RODM,Lattice Strategies LLC (RODM)
RODM_1,Direct Markets Holdings Corp (RODM)
ROG,Rogers Corp. (ROG)
ROGS,Lattice Strategies LLC (ROGS)
ROIC,Retail Opportunity Investments Corp (ROIC)
ROK,Rockwell Automation Inc (ROK)
ROKA,Sorrento Tech Inc (ROKA)
ROKT,SPDR Series Trust (ROKT)
ROKU,Roku Inc (ROKU)
ROL,"Rollins, Inc. (ROL)"
ROLA,Barclays Bank PLC (ROLA)
ROLL,RBC Bearings Inc. (ROLL)
ROM,ProShares Trust (ROM)
ROM_1,Rio Algom Ltd. (ROM)
ROMO,Strategy Shares (ROMO)
ROOF,IndexIQ ETF Trust (ROOF)
ROP,Roper Technologies Inc (ROP)
RORE,Lattice Strategies LLC (RORE)
ROSE,Rosehill Resources Inc (ROSE)
ROSE_1,Rosetta Resources Inc (ROSE)
ROSEU,Rosehill Resources Inc (ROSEU)
ROSEW,Rosehill Resources Inc (ROSEW)
ROSG,Rosetta Genomics Ltd. (ROSG)
ROST,"Ross Stores, Inc. (ROST)"
ROUS,Lattice Strategies LLC (ROUS)
ROX,Castle Brands Inc (ROX)
ROY,International Royalty Corporation (ROY)
ROYT,Pacific Coast Oil Trust (ROYT)
RP,RealPage Inc. (RP)
RPAI,Retail Properties of America Inc (RPAI)
RPAI_P_A_CL,Retail Properties of America Inc (RPAIpA.CL)
RPAI_P_RACL,Retail Properties of America Inc (RPAIpRACL)
RPAR,Tidal ETF Trust (RPAR)
RPAY,Repay Holdings Corporation (RPAY)
RPAYW,Repay Holdings Corporation (RPAYW)
RPC,Radient Pharmaceuticals Corp (RPC)
RPD,Rapid7 Inc (RPD)
RPG,Invesco Capital Management LLC (RPG)
RPG_1,Rydex Investments (RPG)
RPLA,Replay Acquisition Corp (RPLA)
RPLA_U,Replay Acquisition Corp (RPLA.U)
RPLA_WS,Replay Acquisition Corp (RPLA.WS)
RPM,"RPM International, Inc. (RPM)"
RPN,(RPN)
RPRX,Royalty Pharma plc (RPRX)
RPRX_1,Repros Therapeutics Inc (RPRX)
RPT,RPT Realty (RPT)
RPT_P_D,RPT Realty (RPTpD)
